INDEX,LON,LAT,ID1,ID2,ID3,SRC_VAL,SINK_VAL,FID,XPOS,YPOS
230,119.24911999999999,11.119449000000001,17348,1002,1,0.02,0.013333333000000001,17835,55,70
231,119.24911999999999,11.121949,17349,1003,1,0.025,0.073333333,17836,56,70
232,119.24911999999999,11.124449,17349,1003,1,0.025,0.073333333,17837,57,70
233,119.24911999999999,11.126949,17349,1003,1,0.025,0.073333333,17838,58,70
234,119.24911999999999,11.129449000000001,17350,1023,0,0.021666667,0.10833333,17839,59,70
235,119.24911999999999,11.131949,17350,1023,0,0.021666667,0.10833333,17840,60,70
236,119.24911999999999,11.134449,17350,1023,0,0.021666667,0.10833333,17841,61,70
237,119.24911999999999,11.13695,17351,1024,0,0.025,0.0,17842,62,70
238,119.25161999999999,11.11695,17348,1022,1,0.013333333000000001,1.8733332999999999,18088,54,71
239,119.25161999999999,11.119449000000001,17348,1002,1,0.02,0.013333333000000001,18089,55,71
240,119.25161999999999,11.121949,17349,1003,1,0.025,0.073333333,18090,56,71
241,119.25161999999999,11.124449,17349,1003,1,0.025,0.073333333,18091,57,71
242,119.25161999999999,11.126949,17349,1023,1,0.021666667,0.10833333,18092,58,71
243,119.25161999999999,11.129449000000001,17350,1023,0,0.021666667,0.10833333,18093,59,71
244,119.25412,11.01695,17335,1021,0,0.29333333,2.2333333,18302,14,72
245,119.25412,11.01945,17335,1021,0,0.29333333,2.2333333,18303,15,72
246,119.25412,11.114449,17348,1022,1,0.013333333000000001,1.8733332999999999,18341,53,72
247,119.25412,11.11695,17348,1022,1,0.013333333000000001,1.8733332999999999,18342,54,72
248,119.25412,11.119449000000001,17348,1022,1,0.013333333000000001,1.8733332999999999,18343,55,72
249,119.25412,11.121949,17349,1003,1,0.025,0.073333333,18344,56,72
250,119.25412,11.126949,17349,1023,1,0.021666667,0.10833333,18346,58,72
251,119.25412,11.129449000000001,17350,1023,0,0.021666667,0.10833333,18347,59,72
252,119.25412,11.209451,17360,1025,0,0.01,0.0,18379,91,72
253,119.25412,11.211951,17361,1025,1,0.01,0.0,18380,92,72
254,119.25412,11.216951,17361,1025,1,0.01,0.0,18382,94,72
255,119.25412,11.219451,17362,1007,1,0.011666667,0.0,18383,95,72
256,119.25412,11.221950999999999,17362,1026,1,0.011666667,0.17666667,18384,96,72
257,119.25662,11.01695,17531,1045,0,0.19166667,0.021666667,18556,14,73
258,119.25662,11.01945,17531,1045,0,0.19166667,0.021666667,18557,15,73
259,119.25662,11.021949000000001,17531,1045,0,0.19166667,0.021666667,18558,16,73
260,119.25662,11.114449,17544,1046,1,0.01,0.45833333,18595,53,73
261,119.25662,11.11695,17544,1046,1,0.01,0.45833333,18596,54,73
262,119.25662,11.126949,17545,1047,1,0.005,0.0,18600,58,73
263,119.25662,11.129449000000001,17546,1047,0,0.005,0.0,18601,59,73
264,119.25662,11.219451,17558,1067,1,0.02,0.025,18637,95,73
265,119.25662,11.224451,17558,1050,1,0.033333333,0.008333333299999999,18639,97,73
266,119.25912,11.01945,17531,1045,0,0.19166667,0.021666667,18811,15,74
267,119.25912,11.021949000000001,17531,1045,0,0.19166667,0.021666667,18812,16,74
